scope,metric,n,eligible_papers,mean,median,q1,q3,min,max,paper_normalized_mean,paper_normalized_median,conference_equal_paper_normalized_mean
module=Appendix H.1 / larger-data scaling,caption_words,1,1,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
module=Appendix H.1 / larger-data scaling,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix H.1 / larger-data scaling,font_size_min,1,1,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963
module=Appendix H.1 / larger-data scaling,font_size_median,1,1,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963
module=Appendix H.1 / larger-data scaling,font_size_max,1,1,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963
module=Appendix H.1 / larger-data scaling,table_rows,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix H.1 / larger-data scaling,table_columns,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=Appendix H.1 / larger-data scaling,table_header_levels,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix H.1 / larger-data scaling,table_row_groups,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix H.2 / dimensionality scaling,caption_words,2,1,28.0,28.0,24.0,32.0,20.0,36.0,28.0,28.0,28.0
module=Appendix H.2 / dimensionality scaling,panels,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix H.2 / dimensionality scaling,series,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix H.2 / dimensionality scaling,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=Appendix H.2 / dimensionality scaling,annotations,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=Appendix H.2 / dimensionality scaling,data_marks_estimate,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=Appendix H.2 / dimensionality scaling,complexity,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix H.2 / dimensionality scaling,font_size_min,2,1,5.827,5.827,3.759,7.895,1.691,9.963,5.827,5.827,5.827
module=Appendix H.2 / dimensionality scaling,font_size_median,2,1,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963
module=Appendix H.2 / dimensionality scaling,font_size_max,2,1,9.365,9.365,9.066,9.664,8.767,9.963,9.365,9.365,9.365
module=Appendix H.2 / dimensionality scaling,color_count,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix H.2 / dimensionality scaling,marker_types,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix H.2 / dimensionality scaling,line_styles,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix H.2 / dimensionality scaling,reference_lines,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix H.2 / dimensionality scaling,line_width_pt,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix H.2 / dimensionality scaling,table_rows,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix H.2 / dimensionality scaling,table_columns,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=Appendix H.2 / dimensionality scaling,table_header_levels,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix H.2 / dimensionality scaling,table_row_groups,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix H.2 / larger-dimensionality comparison,caption_words,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=Appendix H.2 / larger-dimensionality comparison,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix H.2 / larger-dimensionality comparison,font_size_min,1,1,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963
module=Appendix H.2 / larger-dimensionality comparison,font_size_median,1,1,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963
module=Appendix H.2 / larger-dimensionality comparison,font_size_max,1,1,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963
module=Appendix H.2 / larger-dimensionality comparison,table_rows,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix H.2 / larger-dimensionality comparison,table_columns,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=Appendix H.2 / larger-dimensionality comparison,table_header_levels,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix H.2 / larger-dimensionality comparison,table_row_groups,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix H.4 / accuracy–prediction relation,caption_words,1,1,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
module=Appendix H.4 / accuracy–prediction relation,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix H.4 / accuracy–prediction relation,font_size_min,1,1,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963
module=Appendix H.4 / accuracy–prediction relation,font_size_median,1,1,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963
module=Appendix H.4 / accuracy–prediction relation,font_size_max,1,1,8.767,8.767,8.767,8.767,8.767,8.767,8.767,8.767,8.767
module=Appendix H.4 / accuracy–prediction relation,table_rows,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix H.4 / accuracy–prediction relation,table_columns,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=Appendix H.4 / accuracy–prediction relation,table_header_levels,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix H.4 / accuracy–prediction relation,table_row_groups,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix I,caption_words,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=Appendix I,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix I,font_size_min,1,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
module=Appendix I,font_size_median,1,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
module=Appendix I,font_size_max,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=Appendix I,table_rows,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=Appendix I,table_columns,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=Appendix I,table_header_levels,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix I,table_row_groups,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix I,decimal_precision,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix I.1,caption_words,2,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=Appendix I.1,panels,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix I.1,font_size_min,2,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
module=Appendix I.1,font_size_median,2,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
module=Appendix I.1,font_size_max,2,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
module=Appendix I.1,table_rows,2,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=Appendix I.1,table_columns,2,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=Appendix I.1,table_header_levels,2,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix I.1,table_row_groups,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=Appendix I.1,decimal_precision,2,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=Appendix J,caption_words,4,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=Appendix J,panels,4,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix J,font_size_min,4,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=Appendix J,font_size_median,4,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=Appendix J,font_size_max,4,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=Appendix J,table_rows,4,1,42.5,42.5,41.0,44.0,41.0,44.0,42.5,42.5,42.5
module=Appendix J,table_columns,4,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=Appendix J,table_header_levels,4,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix J,table_row_groups,4,1,6.5,6.5,6.0,7.0,6.0,7.0,6.5,6.5,6.5
module=Appendix J,decimal_precision,4,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Appendix visual material / texture synthesis,caption_words,1,1,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
module=Appendix visual material / texture synthesis,panels,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=Appendix visual material / texture synthesis,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=Appendix visual material / texture synthesis,annotations,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=Appendix visual material / texture synthesis,complexity,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=Appendix visual material / texture synthesis,font_size_min,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=Appendix visual material / texture synthesis,font_size_median,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=Appendix visual material / texture synthesis,font_size_max,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=Appendix visual material / texture synthesis,color_count,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=Appendix visual material / texture synthesis,marker_types,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=Appendix visual material / texture synthesis,line_styles,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Appendix visual material / texture synthesis,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=Appendix visual material / texture synthesis,line_width_pt,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=B.1 Prompt for LLM Filtration,caption_words,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=B.1 Prompt for LLM Filtration,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=B.1 Prompt for LLM Filtration,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.1 Prompt for LLM Filtration,annotations,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=B.1 Prompt for LLM Filtration,data_marks_estimate,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.1 Prompt for LLM Filtration,complexity,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=B.1 Prompt for LLM Filtration,font_size_min,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=B.1 Prompt for LLM Filtration,font_size_median,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=B.1 Prompt for LLM Filtration,font_size_max,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=B.1 Prompt for LLM Filtration,color_count,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=B.1 Prompt for LLM Filtration,line_styles,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.1 Prompt for LLM Filtration,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.2 Prompt for MLLM Filtration,caption_words,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=B.2 Prompt for MLLM Filtration,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=B.2 Prompt for MLLM Filtration,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.2 Prompt for MLLM Filtration,annotations,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=B.2 Prompt for MLLM Filtration,data_marks_estimate,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.2 Prompt for MLLM Filtration,complexity,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=B.2 Prompt for MLLM Filtration,font_size_min,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=B.2 Prompt for MLLM Filtration,font_size_median,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=B.2 Prompt for MLLM Filtration,font_size_max,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=B.2 Prompt for MLLM Filtration,color_count,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=B.2 Prompt for MLLM Filtration,line_styles,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.2 Prompt for MLLM Filtration,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.3 Prompt for Human Filtration,caption_words,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=B.3 Prompt for Human Filtration,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=B.3 Prompt for Human Filtration,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.3 Prompt for Human Filtration,annotations,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=B.3 Prompt for Human Filtration,data_marks_estimate,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.3 Prompt for Human Filtration,complexity,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=B.3 Prompt for Human Filtration,font_size_min,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=B.3 Prompt for Human Filtration,font_size_median,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=B.3 Prompt for Human Filtration,font_size_max,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=B.3 Prompt for Human Filtration,color_count,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=B.3 Prompt for Human Filtration,line_styles,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.3 Prompt for Human Filtration,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.4 Manual Annotation Guideline,caption_words,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=B.4 Manual Annotation Guideline,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=B.4 Manual Annotation Guideline,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.4 Manual Annotation Guideline,annotations,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=B.4 Manual Annotation Guideline,data_marks_estimate,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.4 Manual Annotation Guideline,complexity,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=B.4 Manual Annotation Guideline,font_size_min,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=B.4 Manual Annotation Guideline,font_size_median,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=B.4 Manual Annotation Guideline,font_size_max,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=B.4 Manual Annotation Guideline,color_count,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=B.4 Manual Annotation Guideline,line_styles,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=B.4 Manual Annotation Guideline,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=C.1 Prompt for Evaluation,caption_words,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=C.1 Prompt for Evaluation,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=C.1 Prompt for Evaluation,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=C.1 Prompt for Evaluation,annotations,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=C.1 Prompt for Evaluation,data_marks_estimate,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=C.1 Prompt for Evaluation,complexity,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=C.1 Prompt for Evaluation,font_size_min,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=C.1 Prompt for Evaluation,font_size_median,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=C.1 Prompt for Evaluation,font_size_max,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=C.1 Prompt for Evaluation,color_count,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=C.1 Prompt for Evaluation,line_styles,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=C.1 Prompt for Evaluation,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=C.2 Prompt for LLM Judge,caption_words,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=C.2 Prompt for LLM Judge,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=C.2 Prompt for LLM Judge,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=C.2 Prompt for LLM Judge,annotations,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=C.2 Prompt for LLM Judge,data_marks_estimate,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=C.2 Prompt for LLM Judge,complexity,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=C.2 Prompt for LLM Judge,font_size_min,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=C.2 Prompt for LLM Judge,font_size_median,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=C.2 Prompt for LLM Judge,font_size_max,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=C.2 Prompt for LLM Judge,color_count,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=C.2 Prompt for LLM Judge,line_styles,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=C.2 Prompt for LLM Judge,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=Conservatism constitution,caption_words,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=Conservatism constitution,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Conservatism constitution,font_size_min,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=Conservatism constitution,font_size_median,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=Conservatism constitution,font_size_max,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=Conservatism constitution,table_rows,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Conservatism constitution,table_columns,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Conservatism constitution,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Conservatism constitution,table_row_groups,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=D.2 Prompt for Extracting Metaphorical Concept Pairs,caption_words,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=D.2 Prompt for Extracting Metaphorical Concept Pairs,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=D.2 Prompt for Extracting Metaphorical Concept Pairs,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=D.2 Prompt for Extracting Metaphorical Concept Pairs,annotations,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=D.2 Prompt for Extracting Metaphorical Concept Pairs,data_marks_estimate,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=D.2 Prompt for Extracting Metaphorical Concept Pairs,complexity,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=D.2 Prompt for Extracting Metaphorical Concept Pairs,font_size_min,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=D.2 Prompt for Extracting Metaphorical Concept Pairs,font_size_median,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=D.2 Prompt for Extracting Metaphorical Concept Pairs,font_size_max,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=D.2 Prompt for Extracting Metaphorical Concept Pairs,color_count,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=D.2 Prompt for Extracting Metaphorical Concept Pairs,line_styles,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=D.2 Prompt for Extracting Metaphorical Concept Pairs,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=Deep Ecology constitution,caption_words,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=Deep Ecology constitution,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Deep Ecology constitution,font_size_min,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=Deep Ecology constitution,font_size_median,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=Deep Ecology constitution,font_size_max,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=Deep Ecology constitution,table_rows,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Deep Ecology constitution,table_columns,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=Deep Ecology constitution,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=Deep Ecology constitution,table_row_groups,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=E.1 Prompt for Identifying Visual Elements,caption_words,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=E.1 Prompt for Identifying Visual Elements,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=E.1 Prompt for Identifying Visual Elements,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=E.1 Prompt for Identifying Visual Elements,annotations,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=E.1 Prompt for Identifying Visual Elements,data_marks_estimate,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=E.1 Prompt for Identifying Visual Elements,complexity,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=E.1 Prompt for Identifying Visual Elements,font_size_min,1,1,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
module=E.1 Prompt for Identifying Visual Elements,font_size_median,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=E.1 Prompt for Identifying Visual Elements,font_size_max,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=E.1 Prompt for Identifying Visual Elements,color_count,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=E.1 Prompt for Identifying Visual Elements,line_styles,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=E.1 Prompt for Identifying Visual Elements,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=E.2 Prompt for Generating Video Metaphor Interpretation,caption_words,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=E.2 Prompt for Generating Video Metaphor Interpretation,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=E.2 Prompt for Generating Video Metaphor Interpretation,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=E.2 Prompt for Generating Video Metaphor Interpretation,annotations,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=E.2 Prompt for Generating Video Metaphor Interpretation,data_marks_estimate,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=E.2 Prompt for Generating Video Metaphor Interpretation,complexity,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=E.2 Prompt for Generating Video Metaphor Interpretation,font_size_min,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=E.2 Prompt for Generating Video Metaphor Interpretation,font_size_median,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=E.2 Prompt for Generating Video Metaphor Interpretation,font_size_max,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=E.2 Prompt for Generating Video Metaphor Interpretation,color_count,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=E.2 Prompt for Generating Video Metaphor Interpretation,line_styles,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=E.2 Prompt for Generating Video Metaphor Interpretation,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=Experimental design / Results 1 finite-size check,caption_words,1,1,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
module=Experimental design / Results 1 finite-size check,panels,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=Experimental design / Results 1 finite-size check,series,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=Experimental design / Results 1 finite-size check,legend_items,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
