paper_id,repository,branch,source_path,local_path,bytes,status,origin
iclr-2026-eb4983c11917,https://arxiv.org/abs/2509.26625,2509.26625,tables/tab_blindvisual.tex,corpus/visual_sources/iclr-2026-eb4983c11917/arxiv.org__abs__2509.26625/tables/tab_blindvisual.tex,1313,acquired,manual_audit
iclr-2026-eb4983c11917,https://arxiv.org/abs/2509.26625,2509.26625,tables/tab_part4_1.tex,corpus/visual_sources/iclr-2026-eb4983c11917/arxiv.org__abs__2509.26625/tables/tab_part4_1.tex,2965,acquired,manual_audit
iclr-2026-eb4983c11917,https://arxiv.org/abs/2509.26625,2509.26625,tables/tab_part4_2.tex,corpus/visual_sources/iclr-2026-eb4983c11917/arxiv.org__abs__2509.26625/tables/tab_part4_2.tex,3670,acquired,manual_audit
iclr-2026-eb4983c11917,https://arxiv.org/abs/2509.26625,2509.26625,tables/tab_sec5_large.tex,corpus/visual_sources/iclr-2026-eb4983c11917/arxiv.org__abs__2509.26625/tables/tab_sec5_large.tex,1162,acquired,manual_audit
iclr-2026-ee69851b0726,isaac7778/FIRE,main,language/fig3.png,corpus/visual_sources/iclr-2026-ee69851b0726/isaac7778__FIRE/language/fig3.png,183745,acquired,manual_audit
iclr-2026-ee69851b0726,isaac7778/FIRE,main,rl/dqn/dqn_results.png,,,fetch_failed,manual_audit
iclr-2026-ee69851b0726,isaac7778/FIRE,main,rl/sac/sac_results.png,corpus/visual_sources/iclr-2026-ee69851b0726/isaac7778__FIRE/rl/sac/sac_results.png,279191,acquired,manual_audit
iclr-2026-ee69851b0726,isaac7778/FIRE,main,vision/fig2.png,corpus/visual_sources/iclr-2026-ee69851b0726/isaac7778__FIRE/vision/fig2.png,500606,acquired,manual_audit
iclr-2026-f37e773ebaa6,https://darrenzheng303.github.io/HyCa.github.io/,,static/images/cluster.png,,,skipped_large,manual_audit
iclr-2026-f37e773ebaa6,https://darrenzheng303.github.io/HyCa.github.io/,,static/images/intro.png,corpus/visual_sources/iclr-2026-f37e773ebaa6/darrenzheng303.github.io__HyCa.github.io/static/images/intro.png,536946,acquired,manual_audit
iclr-2026-f37e773ebaa6,https://darrenzheng303.github.io/HyCa.github.io/,,static/images/model.png,corpus/visual_sources/iclr-2026-f37e773ebaa6/darrenzheng303.github.io__HyCa.github.io/static/images/model.png,879789,acquired,manual_audit
iclr-2026-f37e773ebaa6,https://darrenzheng303.github.io/HyCa.github.io/,,static/images/poster.png,,,skipped_large,manual_audit
iclr-2026-f37e773ebaa6,https://darrenzheng303.github.io/HyCa.github.io/,,static/samples/image_edit/image_edit.png,,,skipped_large,manual_audit
iclr-2026-f37e773ebaa6,https://darrenzheng303.github.io/HyCa.github.io/,,static/samples/image_generation/flux-schnell.png,,,skipped_large,manual_audit
iclr-2026-f37e773ebaa6,https://darrenzheng303.github.io/HyCa.github.io/,,static/samples/image_generation/flux.png,,,skipped_large,manual_audit
iclr-2026-f37e773ebaa6,https://darrenzheng303.github.io/HyCa.github.io/,,static/samples/video/hunyuan.png,,,skipped_large,manual_audit
iclr-2026-f448909bdd66,aigc-apps/VideoX-Fun,main,examples/wan2.1_causal_forcing/predict_t2v_stream.py,corpus/visual_sources/iclr-2026-f448909bdd66/aigc-apps__VideoX-Fun/examples/wan2.1_causal_forcing/predict_t2v_stream.py,17696,acquired,manual_audit
iclr-2026-f448909bdd66,aigc-apps/VideoX-Fun,main,examples/wan2.1_self_forcing/predict_t2v_stream.py,corpus/visual_sources/iclr-2026-f448909bdd66/aigc-apps__VideoX-Fun/examples/wan2.1_self_forcing/predict_t2v_stream.py,14854,acquired,manual_audit
iclr-2026-f448909bdd66,aigc-apps/VideoX-Fun,main,scripts/wan2.1_causal_forcing/train_causal_dmd.py,corpus/visual_sources/iclr-2026-f448909bdd66/aigc-apps__VideoX-Fun/scripts/wan2.1_causal_forcing/train_causal_dmd.py,160678,acquired,manual_audit
iclr-2026-f448909bdd66,aigc-apps/VideoX-Fun,main,scripts/wan2.1_self_forcing/train_distill.py,corpus/visual_sources/iclr-2026-f448909bdd66/aigc-apps__VideoX-Fun/scripts/wan2.1_self_forcing/train_distill.py,159356,acquired,manual_audit
iclr-2026-f448909bdd66,aigc-apps/VideoX-Fun,main,videox_fun/models/wan_transformer3d_self_forcing.py,corpus/visual_sources/iclr-2026-f448909bdd66/aigc-apps__VideoX-Fun/videox_fun/models/wan_transformer3d_self_forcing.py,46932,acquired,manual_audit
iclr-2026-f448909bdd66,aigc-apps/VideoX-Fun,main,videox_fun/pipeline/pipeline_wan_self_forcing.py,corpus/visual_sources/iclr-2026-f448909bdd66/aigc-apps__VideoX-Fun/videox_fun/pipeline/pipeline_wan_self_forcing.py,44926,acquired,manual_audit
iclr-2026-f63ee6bf1935,facebookresearch/DepthLM_Official,main,media/cv_model.png,corpus/visual_sources/iclr-2026-f63ee6bf1935/facebookresearch__DepthLM_Official/media/cv_model.png,170000,acquired,manual_audit
iclr-2026-f63ee6bf1935,facebookresearch/DepthLM_Official,main,media/main_result.png,corpus/visual_sources/iclr-2026-f63ee6bf1935/facebookresearch__DepthLM_Official/media/main_result.png,354353,acquired,manual_audit
iclr-2026-f63ee6bf1935,facebookresearch/DepthLM_Official,main,media/multiTask.jpg,,2394855,skipped_large,manual_audit
iclr-2026-f63ee6bf1935,facebookresearch/DepthLM_Official,main,media/point_cloud.png,,2197447,skipped_large,manual_audit
iclr-2026-f63ee6bf1935,facebookresearch/DepthLM_Official,main,media/teaser.png,corpus/visual_sources/iclr-2026-f63ee6bf1935/facebookresearch__DepthLM_Official/media/teaser.png,460163,acquired,manual_audit
iclr-2026-f8c3d1a8ada1,mzhmxzh/RodriguesNetwork,main,src/utils/robot_model.py,corpus/visual_sources/iclr-2026-f8c3d1a8ada1/mzhmxzh__RodriguesNetwork/src/utils/robot_model.py,18366,acquired,manual_audit
iclr-2026-f8c3d1a8ada1,mzhmxzh/RodriguesNetwork,main,tests/plotly/FK/visualize_dataset.py,corpus/visual_sources/iclr-2026-f8c3d1a8ada1/mzhmxzh__RodriguesNetwork/tests/plotly/FK/visualize_dataset.py,3247,acquired,manual_audit
iclr-2026-f8c3d1a8ada1,mzhmxzh/RodriguesNetwork,main,tests/plotly/FK/visualize_model.py,corpus/visual_sources/iclr-2026-f8c3d1a8ada1/mzhmxzh__RodriguesNetwork/tests/plotly/FK/visualize_model.py,4417,acquired,manual_audit
iclr-2026-f8c3d1a8ada1,mzhmxzh/RodriguesNetwork,main,tests/plotly/Motion/visualize_dataset.py,corpus/visual_sources/iclr-2026-f8c3d1a8ada1/mzhmxzh__RodriguesNetwork/tests/plotly/Motion/visualize_dataset.py,3627,acquired,manual_audit
iclr-2026-f8c3d1a8ada1,mzhmxzh/RodriguesNetwork,main,tests/plotly/Motion/visualize_model.py,corpus/visual_sources/iclr-2026-f8c3d1a8ada1/mzhmxzh__RodriguesNetwork/tests/plotly/Motion/visualize_model.py,7731,acquired,manual_audit
iclr-2026-f8c3d1a8ada1,mzhmxzh/RodriguesNetwork,main,tests/plotly/Motion/visualize_saved_dataset.py,corpus/visual_sources/iclr-2026-f8c3d1a8ada1/mzhmxzh__RodriguesNetwork/tests/plotly/Motion/visualize_saved_dataset.py,3559,acquired,manual_audit
iclr-2026-f8c3d1a8ada1,mzhmxzh/RodriguesNetwork,main,tests/plotly/visualize_robot_model.py,corpus/visual_sources/iclr-2026-f8c3d1a8ada1/mzhmxzh__RodriguesNetwork/tests/plotly/visualize_robot_model.py,1731,acquired,manual_audit
iclr-2026-f8f364a44221,open-thoughts/open-thoughts,main,open_thoughts_3/dcft/data_strategies/Stratos/contamination_analysis.py,corpus/visual_sources/iclr-2026-f8f364a44221/open-thoughts__open-thoughts/open_thoughts_3/dcft/data_strategies/Stratos/contamination_analysis.py,1110,acquired,manual_audit
iclr-2026-f8f364a44221,open-thoughts/open-thoughts,main,open_thoughts_3/dcft/data_strategies/Stratos/dev/mlfoundations-dev_etash_code_golf_annotated_reasoning_length_boxplot.png,corpus/visual_sources/iclr-2026-f8f364a44221/open-thoughts__open-thoughts/open_thoughts_3/dcft/data_strategies/Stratos/dev/mlfoundations-dev_etash_code_golf_annotated_reasoning_length_boxplot.png,19865,acquired,manual_audit
iclr-2026-f8f364a44221,open-thoughts/open-thoughts,main,open_thoughts_3/dcft/data_strategies/Stratos/repeated-sampling-hard/analysis.py,corpus/visual_sources/iclr-2026-f8f364a44221/open-thoughts__open-thoughts/open_thoughts_3/dcft/data_strategies/Stratos/repeated-sampling-hard/analysis.py,2351,acquired,manual_audit
iclr-2026-f8f364a44221,open-thoughts/open-thoughts,main,open_thoughts_3/dcft/data_strategies/Stratos/repeated-sampling-hard/analysis_overlaid.py,corpus/visual_sources/iclr-2026-f8f364a44221/open-thoughts__open-thoughts/open_thoughts_3/dcft/data_strategies/Stratos/repeated-sampling-hard/analysis_overlaid.py,2340,acquired,manual_audit
iclr-2026-f8f364a44221,open-thoughts/open-thoughts,main,open_thoughts_3/dcft/data_strategies/_FIG1_Comparison/generate_scaling.py,corpus/visual_sources/iclr-2026-f8f364a44221/open-thoughts__open-thoughts/open_thoughts_3/dcft/data_strategies/_FIG1_Comparison/generate_scaling.py,724,acquired,manual_audit
iclr-2026-f8f364a44221,open-thoughts/open-thoughts,main,open_thoughts_3/dcft/data_strategies/s1_and_LIMO/s1-plots.py,corpus/visual_sources/iclr-2026-f8f364a44221/open-thoughts__open-thoughts/open_thoughts_3/dcft/data_strategies/s1_and_LIMO/s1-plots.py,6871,acquired,manual_audit
iclr-2026-f8f364a44221,open-thoughts/open-thoughts,main,open_thoughts_3/dcft/train/configs/s1ablation/plot_results.ipynb,corpus/visual_sources/iclr-2026-f8f364a44221/open-thoughts__open-thoughts/open_thoughts_3/dcft/train/configs/s1ablation/plot_results.ipynb,104039,acquired,manual_audit
iclr-2026-fb08cee992a1,WooooDyy/AgentGym-RL,main,AgentGym-RL/verl/agent_trainer/config/evaluation.yaml,corpus/visual_sources/iclr-2026-fb08cee992a1/WooooDyy__AgentGym-RL/AgentGym-RL/verl/agent_trainer/config/evaluation.yaml,46,acquired,manual_audit
iclr-2026-fb08cee992a1,WooooDyy/AgentGym-RL,main,assets/AgentGym-RL-main.png,corpus/visual_sources/iclr-2026-fb08cee992a1/WooooDyy__AgentGym-RL/assets/AgentGym-RL-main.png,0,acquired,manual_audit
iclr-2026-fb08cee992a1,WooooDyy/AgentGym-RL,main,assets/ScalingInter-RL-Method.png,,1555354,skipped_large,manual_audit
iclr-2026-fb08cee992a1,WooooDyy/AgentGym-RL,main,assets/env.jpg,corpus/visual_sources/iclr-2026-fb08cee992a1/WooooDyy__AgentGym-RL/assets/env.jpg,474915,acquired,manual_audit
iclr-2026-fb08cee992a1,WooooDyy/AgentGym-RL,main,assets/main_greedy_performance.jpg,corpus/visual_sources/iclr-2026-fb08cee992a1/WooooDyy__AgentGym-RL/assets/main_greedy_performance.jpg,0,acquired,manual_audit
iclr-2026-fb08cee992a1,WooooDyy/AgentGym-RL,main,assets/main_performance.jpg,corpus/visual_sources/iclr-2026-fb08cee992a1/WooooDyy__AgentGym-RL/assets/main_performance.jpg,560847,acquired,manual_audit
iclr-2026-fb08cee992a1,WooooDyy/AgentGym-RL,main,assets/pseudo.jpg,corpus/visual_sources/iclr-2026-fb08cee992a1/WooooDyy__AgentGym-RL/assets/pseudo.jpg,769606,acquired,manual_audit
iclr-2026-fb08cee992a1,WooooDyy/AgentGym-RL,main,assets/searchqa_performance.jpg,corpus/visual_sources/iclr-2026-fb08cee992a1/WooooDyy__AgentGym-RL/assets/searchqa_performance.jpg,534425,acquired,manual_audit
iclr-2026-fb08cee992a1,WooooDyy/AgentGym-RL,main,assets/webarena_performance.png,corpus/visual_sources/iclr-2026-fb08cee992a1/WooooDyy__AgentGym-RL/assets/webarena_performance.png,421716,acquired,manual_audit
iclr-2026-fd78f005be2e,VITA-Group/Neon,main,toy_appendix.ipynb,corpus/visual_sources/iclr-2026-fd78f005be2e/VITA-Group__Neon/toy_appendix.ipynb,571824,acquired,manual_audit
iclr-2026-fe86008e62d4,modichirag/GPT-opt,main,configs/gpt-Large-fine1B.yaml,,,fetch_failed,manual_audit
iclr-2026-fe86008e62d4,modichirag/GPT-opt,main,gptopt/plot_utils.py,corpus/visual_sources/iclr-2026-fe86008e62d4/modichirag__GPT-opt/gptopt/plot_utils.py,5491,acquired,manual_audit
iclr-2026-fe86008e62d4,modichirag/GPT-opt,main,plot.py,corpus/visual_sources/iclr-2026-fe86008e62d4/modichirag__GPT-opt/plot.py,10800,acquired,manual_audit
iclr-2026-fe86008e62d4,NoahAmsel/PolarExpress,main,plotsforpolar.ipynb,corpus/visual_sources/iclr-2026-fe86008e62d4/NoahAmsel__PolarExpress/plotsforpolar.ipynb,778772,acquired,manual_audit
iclr-2026-fe86008e62d4,NoahAmsel/PolarExpress,main,polar_express.py,corpus/visual_sources/iclr-2026-fe86008e62d4/NoahAmsel__PolarExpress/polar_express.py,3781,acquired,manual_audit
iclr-2026-ff40de6c7ac1,ryttry/p-less,main,p_less_examples.ipynb,corpus/visual_sources/iclr-2026-ff40de6c7ac1/ryttry__p-less/p_less_examples.ipynb,15431,acquired,manual_audit
iclr-2026-ff40de6c7ac1,ryttry/p-less,main,p_less_samplers.py,corpus/visual_sources/iclr-2026-ff40de6c7ac1/ryttry__p-less/p_less_samplers.py,2760,acquired,manual_audit
icml-2026-01423817c82b,tianyi-lab/PoLar,main,search_space.png,,5858642,skipped_large,manual_audit
icml-2026-114dd793a5be,Nokia-Bell-Labs/steer-like-the-llm,main,PSR_illustration.png,corpus/visual_sources/icml-2026-114dd793a5be/Nokia-Bell-Labs__steer-like-the-llm/PSR_illustration.png,291264,acquired,manual_audit
icml-2026-114dd793a5be,Nokia-Bell-Labs/steer-like-the-llm,main,experiments/analyze_llm_instruct_steer_results.ipynb,corpus/visual_sources/icml-2026-114dd793a5be/Nokia-Bell-Labs__steer-like-the-llm/experiments/analyze_llm_instruct_steer_results.ipynb,114622,acquired,manual_audit
icml-2026-114dd793a5be,Nokia-Bell-Labs/steer-like-the-llm,main,experiments/analyze_persona_vector_results_paper.ipynb,corpus/visual_sources/icml-2026-114dd793a5be/Nokia-Bell-Labs__steer-like-the-llm/experiments/analyze_persona_vector_results_paper.ipynb,570791,acquired,manual_audit
icml-2026-114dd793a5be,Nokia-Bell-Labs/steer-like-the-llm,main,experiments/analyze_steering_vectors.ipynb,corpus/visual_sources/icml-2026-114dd793a5be/Nokia-Bell-Labs__steer-like-the-llm/experiments/analyze_steering_vectors.ipynb,687515,acquired,manual_audit
icml-2026-114dd793a5be,Nokia-Bell-Labs/steer-like-the-llm,main,experiments/create_vectors_for_illustration.ipynb,corpus/visual_sources/icml-2026-114dd793a5be/Nokia-Bell-Labs__steer-like-the-llm/experiments/create_vectors_for_illustration.ipynb,39897,acquired,manual_audit
icml-2026-114dd793a5be,Nokia-Bell-Labs/steer-like-the-llm,main,experiments/plot_acc_intervention_faithfulness.ipynb,corpus/visual_sources/icml-2026-114dd793a5be/Nokia-Bell-Labs__steer-like-the-llm/experiments/plot_acc_intervention_faithfulness.ipynb,491514,acquired,manual_audit
icml-2026-114dd793a5be,Nokia-Bell-Labs/steer-like-the-llm,main,experiments/plot_acc_intervention_strength.ipynb,corpus/visual_sources/icml-2026-114dd793a5be/Nokia-Bell-Labs__steer-like-the-llm/experiments/plot_acc_intervention_strength.ipynb,162133,acquired,manual_audit
icml-2026-114dd793a5be,Nokia-Bell-Labs/steer-like-the-llm,main,experiments/plot_acc_intervention_strength_examples.ipynb,corpus/visual_sources/icml-2026-114dd793a5be/Nokia-Bell-Labs__steer-like-the-llm/experiments/plot_acc_intervention_strength_examples.ipynb,12347,acquired,manual_audit
icml-2026-114dd793a5be,Nokia-Bell-Labs/steer-like-the-llm,main,src/ase/visualization.py,corpus/visual_sources/icml-2026-114dd793a5be/Nokia-Bell-Labs__steer-like-the-llm/src/ase/visualization.py,3921,acquired,manual_audit
icml-2026-121abf6fcacd,mario-michelessa/transformers_accessibility,master,cell_convolution.py,corpus/visual_sources/icml-2026-121abf6fcacd/mario-michelessa__transformers_accessibility/cell_convolution.py,17186,acquired,manual_audit
icml-2026-121abf6fcacd,mario-michelessa/transformers_accessibility,master,cell_volume_tests.ipynb,corpus/visual_sources/icml-2026-121abf6fcacd/mario-michelessa__transformers_accessibility/cell_volume_tests.ipynb,41531,acquired,manual_audit
icml-2026-121abf6fcacd,mario-michelessa/transformers_accessibility,master,copying/parent_copy_artifacts.py,corpus/visual_sources/icml-2026-121abf6fcacd/mario-michelessa__transformers_accessibility/copying/parent_copy_artifacts.py,8524,acquired,manual_audit
icml-2026-121abf6fcacd,mario-michelessa/transformers_accessibility,master,copying/run_copy_length_generalization.py,corpus/visual_sources/icml-2026-121abf6fcacd/mario-michelessa__transformers_accessibility/copying/run_copy_length_generalization.py,11862,acquired,manual_audit
icml-2026-121abf6fcacd,mario-michelessa/transformers_accessibility,master,cramming/plots_accessibility.ipynb,corpus/visual_sources/icml-2026-121abf6fcacd/mario-michelessa__transformers_accessibility/cramming/plots_accessibility.ipynb,12911,acquired,manual_audit
icml-2026-121abf6fcacd,mario-michelessa/transformers_accessibility,master,cramming/replicability.py,corpus/visual_sources/icml-2026-121abf6fcacd/mario-michelessa__transformers_accessibility/cramming/replicability.py,18040,acquired,manual_audit
icml-2026-121abf6fcacd,mario-michelessa/transformers_accessibility,master,generate_embeddings.py,corpus/visual_sources/icml-2026-121abf6fcacd/mario-michelessa__transformers_accessibility/generate_embeddings.py,7427,acquired,manual_audit
icml-2026-121abf6fcacd,mario-michelessa/transformers_accessibility,master,th_bounds_estimation.ipynb,corpus/visual_sources/icml-2026-121abf6fcacd/mario-michelessa__transformers_accessibility/th_bounds_estimation.ipynb,15665,acquired,manual_audit
icml-2026-121abf6fcacd,mario-michelessa/transformers_accessibility,master,voronoi_visualizer/embedding_space_visualizer.py,corpus/visual_sources/icml-2026-121abf6fcacd/mario-michelessa__transformers_accessibility/voronoi_visualizer/embedding_space_visualizer.py,12492,acquired,manual_audit
icml-2026-121abf6fcacd,mario-michelessa/transformers_accessibility,master,voronoi_visualizer/simple_plane_visualization_example.py,corpus/visual_sources/icml-2026-121abf6fcacd/mario-michelessa__transformers_accessibility/voronoi_visualizer/simple_plane_visualization_example.py,3478,acquired,manual_audit
icml-2026-121abf6fcacd,mario-michelessa/transformers_accessibility,master,voronoi_visualizer/token_partition_analyzer.py,corpus/visual_sources/icml-2026-121abf6fcacd/mario-michelessa__transformers_accessibility/voronoi_visualizer/token_partition_analyzer.py,5223,acquired,manual_audit
icml-2026-121abf6fcacd,mario-michelessa/transformers_accessibility,master,voronoi_visualizer/voronoi_volume.py,corpus/visual_sources/icml-2026-121abf6fcacd/mario-michelessa__transformers_accessibility/voronoi_visualizer/voronoi_volume.py,7334,acquired,manual_audit
icml-2026-124a926154b3,AIDASLab/VALUEFLOW,main,docs/static/images/fig_hives_results.jpg,corpus/visual_sources/icml-2026-124a926154b3/AIDASLab__VALUEFLOW/docs/static/images/fig_hives_results.jpg,71779,acquired,manual_audit
icml-2026-124a926154b3,AIDASLab/VALUEFLOW,main,docs/static/images/fig_multival.jpg,corpus/visual_sources/icml-2026-124a926154b3/AIDASLab__VALUEFLOW/docs/static/images/fig_multival.jpg,97854,acquired,manual_audit
icml-2026-124a926154b3,AIDASLab/VALUEFLOW,main,docs/static/images/fig_overview.png,,1965639,skipped_large,manual_audit
icml-2026-124a926154b3,AIDASLab/VALUEFLOW,main,docs/static/images/fig_steerability.jpg,corpus/visual_sources/icml-2026-124a926154b3/AIDASLab__VALUEFLOW/docs/static/images/fig_steerability.jpg,116977,acquired,manual_audit
icml-2026-124a926154b3,AIDASLab/VALUEFLOW,main,docs/static/images/fig_valwise.jpg,corpus/visual_sources/icml-2026-124a926154b3/AIDASLab__VALUEFLOW/docs/static/images/fig_valwise.jpg,43537,acquired,manual_audit
icml-2026-124a926154b3,AIDASLab/VALUEFLOW,main,docs/static/images/fig_vidb.png,corpus/visual_sources/icml-2026-124a926154b3/AIDASLab__VALUEFLOW/docs/static/images/fig_vidb.png,968848,acquired,manual_audit
icml-2026-12ceaf196f4d,CheKaiWei/ETTFS,master,Code/FashionMNIST/visualization.py,corpus/visual_sources/icml-2026-12ceaf196f4d/CheKaiWei__ETTFS/Code/FashionMNIST/visualization.py,2792,acquired,manual_audit
icml-2026-12ceaf196f4d,CheKaiWei/ETTFS,master,Code/MNIST/visualization.py,corpus/visual_sources/icml-2026-12ceaf196f4d/CheKaiWei__ETTFS/Code/MNIST/visualization.py,2792,acquired,manual_audit
icml-2026-12ceaf196f4d,CheKaiWei/ETTFS,master,Logs_cameraready/FashionMNIST/FashionMNIST_use_init1_training_norm1_sweep/Firing_rate_relation.jpg,corpus/visual_sources/icml-2026-12ceaf196f4d/CheKaiWei__ETTFS/Logs_cameraready/FashionMNIST/FashionMNIST_use_init1_training_norm1_sweep/Firing_rate_relation.jpg,995770,acquired,manual_audit
icml-2026-12ceaf196f4d,CheKaiWei/ETTFS,master,Logs_cameraready/MNIST/MNIST_use_init1_training_norm1_sweep/Firing_rate_relation.jpg,corpus/visual_sources/icml-2026-12ceaf196f4d/CheKaiWei__ETTFS/Logs_cameraready/MNIST/MNIST_use_init1_training_norm1_sweep/Firing_rate_relation.jpg,980611,acquired,manual_audit
icml-2026-13200752b19d,CSU-JPG/VJA,main,assets/defense_method.png,corpus/visual_sources/icml-2026-13200752b19d/CSU-JPG__VJA/assets/defense_method.png,193650,acquired,manual_audit
icml-2026-13200752b19d,CSU-JPG/vja.github.io,main,assets/img/benchmark.png,,2310028,skipped_large,manual_audit
icml-2026-13200752b19d,CSU-JPG/vja.github.io,main,assets/img/fig_bench_01.png,corpus/visual_sources/icml-2026-13200752b19d/CSU-JPG__vja.github.io/assets/img/fig_bench_01.png,859916,acquired,manual_audit
icml-2026-13200752b19d,CSU-JPG/VJA,main,assets/overview.png,,4076143,skipped_large,manual_audit
icml-2026-13200752b19d,CSU-JPG/VJA,main,assets/teaser_down.png,corpus/visual_sources/icml-2026-13200752b19d/CSU-JPG__VJA/assets/teaser_down.png,90891,acquired,manual_audit
icml-2026-13200752b19d,CSU-JPG/VJA,main,assets/teaser_up.png,,3610134,skipped_large,manual_audit
icml-2026-13200752b19d,CSU-JPG/VJA,main,src/models/qwen_image_edit_safe.py,corpus/visual_sources/icml-2026-13200752b19d/CSU-JPG__VJA/src/models/qwen_image_edit_safe.py,9635,acquired,manual_audit
icml-2026-13200752b19d,CSU-JPG/VJA,main,src/run.py,corpus/visual_sources/icml-2026-13200752b19d/CSU-JPG__VJA/src/run.py,2630,acquired,manual_audit
icml-2026-1c5182bdf0c8,cvenhoff/thinking-llms-interp,main,figures/make_hybrid_example_figure_orz32b.py,corpus/visual_sources/icml-2026-1c5182bdf0c8/cvenhoff__thinking-llms-interp/figures/make_hybrid_example_figure_orz32b.py,22517,acquired,manual_audit
icml-2026-1c5182bdf0c8,cvenhoff/thinking-llms-interp,main,figures/orz32b_example371_token_info.json,corpus/visual_sources/icml-2026-1c5182bdf0c8/cvenhoff__thinking-llms-interp/figures/orz32b_example371_token_info.json,449119,acquired,manual_audit
icml-2026-1c5182bdf0c8,cvenhoff/thinking-llms-interp,main,figures/plot_ablation_bars.py,corpus/visual_sources/icml-2026-1c5182bdf0c8/cvenhoff__thinking-llms-interp/figures/plot_ablation_bars.py,4540,acquired,manual_audit
icml-2026-1c5182bdf0c8,cvenhoff/thinking-llms-interp,main,figures/render_loss_curves_qa_instr_h512.py,corpus/visual_sources/icml-2026-1c5182bdf0c8/cvenhoff__thinking-llms-interp/figures/render_loss_curves_qa_instr_h512.py,13597,acquired,manual_audit
icml-2026-1c5182bdf0c8,cvenhoff/thinking-llms-interp,main,figures/render_result_tables.py,corpus/visual_sources/icml-2026-1c5182bdf0c8/cvenhoff__thinking-llms-interp/figures/render_result_tables.py,8224,acquired,manual_audit
icml-2026-1c5182bdf0c8,cvenhoff/thinking-llms-interp,main,train-saes/appendix_tables.py,corpus/visual_sources/icml-2026-1c5182bdf0c8/cvenhoff__thinking-llms-interp/train-saes/appendix_tables.py,8115,acquired,manual_audit
icml-2026-1c5182bdf0c8,cvenhoff/thinking-llms-interp,main,train-saes/visualize_clusters_beautified.py,corpus/visual_sources/icml-2026-1c5182bdf0c8/cvenhoff__thinking-llms-interp/train-saes/visualize_clusters_beautified.py,9411,acquired,manual_audit
icml-2026-1d55d472edbc,BML-Technion/accuracy_auctions,main,exp_knn.py,corpus/visual_sources/icml-2026-1d55d472edbc/BML-Technion__accuracy_auctions/exp_knn.py,4783,acquired,manual_audit
icml-2026-1d55d472edbc,BML-Technion/accuracy_auctions,main,notebooks/bias_variance_graphs.ipynb,corpus/visual_sources/icml-2026-1d55d472edbc/BML-Technion__accuracy_auctions/notebooks/bias_variance_graphs.ipynb,138918,acquired,manual_audit
icml-2026-1d55d472edbc,BML-Technion/accuracy_auctions,main,notebooks/create_graphs.ipynb,corpus/visual_sources/icml-2026-1d55d472edbc/BML-Technion__accuracy_auctions/notebooks/create_graphs.ipynb,480705,acquired,manual_audit
icml-2026-1d55d472edbc,BML-Technion/accuracy_auctions,main,notebooks/payment_calculation.ipynb,corpus/visual_sources/icml-2026-1d55d472edbc/BML-Technion__accuracy_auctions/notebooks/payment_calculation.ipynb,370358,acquired,manual_audit
icml-2026-1d55d472edbc,BML-Technion/accuracy_auctions,main,notebooks/schematic_diagram.ipynb,corpus/visual_sources/icml-2026-1d55d472edbc/BML-Technion__accuracy_auctions/notebooks/schematic_diagram.ipynb,163979,acquired,manual_audit
icml-2026-1dfcf4c8869d,RickZack/FlexRank,main,flextrain/src/flextrain/utils/plot.py,corpus/visual_sources/icml-2026-1dfcf4c8869d/RickZack__FlexRank/flextrain/src/flextrain/utils/plot.py,14262,acquired,manual_audit
icml-2026-1dfcf4c8869d,RickZack/FlexRank,main,notebooks/linear_models.ipynb,corpus/visual_sources/icml-2026-1dfcf4c8869d/RickZack__FlexRank/notebooks/linear_models.ipynb,307442,acquired,manual_audit
icml-2026-1e762aa63b55,https://arxiv.org/abs/2510.14865,2510.14865,example_paper.tex,corpus/visual_sources/icml-2026-1e762aa63b55/arxiv.org__abs__2510.14865/example_paper.tex,83894,acquired,manual_audit
icml-2026-1e762aa63b55,https://arxiv.org/abs/2510.14865,2510.14865,figures/bridge_distance_analysis.pdf,corpus/visual_sources/icml-2026-1e762aa63b55/arxiv.org__abs__2510.14865/figures/bridge_distance_analysis.pdf,31269,acquired,manual_audit
icml-2026-1e762aa63b55,https://arxiv.org/abs/2510.14865,2510.14865,figures/cka_apps70m_fourpanel_subtitles.pdf,corpus/visual_sources/icml-2026-1e762aa63b55/arxiv.org__abs__2510.14865/figures/cka_apps70m_fourpanel_subtitles.pdf,27759,acquired,manual_audit
icml-2026-1e762aa63b55,https://arxiv.org/abs/2510.14865,2510.14865,figures/cka_summary_apps_160m.pdf,,,path_not_found,manual_audit
icml-2026-1e762aa63b55,https://arxiv.org/abs/2510.14865,2510.14865,figures/cka_summary_apps_410m.pdf,,,path_not_found,manual_audit
icml-2026-1e762aa63b55,https://arxiv.org/abs/2510.14865,2510.14865,figures/cka_summary_c4_160m.pdf,corpus/visual_sources/icml-2026-1e762aa63b55/arxiv.org__abs__2510.14865/figures/cka_summary_c4_160m.pdf,1490309,acquired,manual_audit
icml-2026-1e762aa63b55,https://arxiv.org/abs/2510.14865,2510.14865,figures/cka_summary_c4_410m.pdf,,,path_not_found,manual_audit
